0.354166667,0,0.041666667,0.010416667,0,0,0,0,0.03125,0.010416667,0,0.010416667,0.010416667,0,0.010416667,0.010416667,0.020833333,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0.03125,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0.010416667,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0.010416667,0,0,0,0,0,0,0.010416667,0.010416667,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0.03125,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0.052083333,0,0,0.010416667,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0.010416667,0,0,0.020833333,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.011363636,0,0,0.011363636,0,0.011363636,0,0.011363636,0.022727273,0.011363636,0,0,0,0,0,0.011363636,0.011363636,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0.011363636,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0.011363636,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0.011363636,0.011363636,0.011363636,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0.011363636,0.011363636,0.022727273,0,0,0,0,0.011363636,0,0,0,0,0.011363636,0,0,0.011363636,0,0,0,0,0,0,0,0.011363636,0,0.011363636,0.011363636,0,0,0,0,0.011363636,0,0,0.011363636,0,0,0.011363636,0,0.022727273,0.011363636,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0.011363636,0,0.011363636,0,0,0.022727273,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0.011363636,0,0.011363636,0,0.011363636,0,0,0,0.011363636,0,0,0,0.011363636,0,0,0.022727273,0,0,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0.011363636,0,0,0,0.011363636,0,0.011363636,0,0.022727273,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0.011363636,0,0.011363636,0,0,0.011363636,0,0,0,0,0.011363636,0,0,0,0.011363636,0,0,0.011363636,0.011363636,0,0,0,0,0,0.011363636,0.022727273,0,0.011363636,0,0,0.011363636,0,0,0.011363636,0.011363636,0,0.022727273,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0,0,0,0,1
0.017241379,0,0,0,0.005747126,0.005747126,0.005747126,0,0.005747126,0.011494253,0.005747126,0.011494253,0,0.011494253,0,0.011494253,0.005747126,0.005747126,0.005747126,0,0.017241379,0.005747126,0,0,0.005747126,0,0.005747126,0.005747126,0,0,0.005747126,0,0.005747126,0,0,0,0.005747126,0,0.005747126,0,0,0.005747126,0,0,0.011494253,0.005747126,0,0,0,0,0,0,0,0,0,0.005747126,0.011494253,0,0.011494253,0,0.005747126,0.011494253,0,0.005747126,0,0,0,0,0,0.005747126,0,0,0,0,0,0,0,0.005747126,0,0.005747126,0,0,0,0,0,0,0,0,0,0.005747126,0,0.011494253,0,0,0,0,0.011494253,0.005747126,0.005747126,0,0.005747126,0,0.005747126,0,0,0.005747126,0,0,0.017241379,0.005747126,0,0,0,0,0.005747126,0.011494253,0,0.005747126,0,0,0.011494253,0,0,0,0,0,0,0,0,0.005747126,0,0,0,0,0,0.005747126,0,0.005747126,0.005747126,0,0,0,0,0,0,0.005747126,0.005747126,0,0,0,0.005747126,0.005747126,0.011494253,0.005747126,0,0.005747126,0,0,0,0,0,0.005747126,0.005747126,0.011494253,0,0,0,0,0,0,0.005747126,0.005747126,0.005747126,0,0,0,0,0,0,0,0.011494253,0,0,0.005747126,0.005747126,0,0.011494253,0.005747126,0,0.005747126,0,0,0,0.005747126,0,0,0.022988506,0.005747126,0,0,0,0,0.011494253,0,0.005747126,0,0,0,0.005747126,0.005747126,0,0,0,0,0,0,0.005747126,0.005747126,0,0,0,0,0.005747126,0,0,0.011494253,0,0,0,0.011494253,0,0,0.005747126,0,0,0,0,0.005747126,0,0,0.011494253,0.005747126,0.005747126,0.005747126,0,0,0,0,0,0.005747126,0,0,0.005747126,0,0,0.005747126,0.005747126,0,0,0,0,0,0,0,0,0,0,0.011494253,0,0.005747126,0,0,0.005747126,0,0,0,0,0,0,0,0.005747126,0.005747126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005747126,0.005747126,0,0,0.005747126,0,0.011494253,0,0.005747126,0.005747126,0,0,0,0,0.005747126,0.011494253,0.005747126,0,0,0.005747126,0,0.011494253,0.011494253,0,0.011494253,0.005747126,0,0,0.005747126,0,0,0.011494253,0,0.005747126,0.005747126,0.005747126,0.005747126,0,0.005747126,0.005747126,0.011494253,0,0,0,0.011494253,0,0.005747126,0.005747126,0,0.005747126,0,0,0,0,0.005747126,0.005747126,0,0,0,0.005747126,0.005747126,0,0,0.005747126,0,0,0.005747126,0.005747126,0,0.005747126,0.005747126,0,0,0,0,0,0,0,0,0.005747126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005747126,0,1
0.04494382,0,0.02247191,0.011235955,0,0.011235955,0.011235955,0.011235955,0,0.011235955,0,0.011235955,0.02247191,0,0,0.02247191,0.011235955,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0.011235955,0,0,0,0.011235955,0,0,0,0.011235955,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0.011235955,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0.02247191,0.02247191,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0.02247191,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0,0,0.011235955,0,0,0,0.02247191,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0.011235955,0,0,0.011235955,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191,0,0,0.011235955,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0.011235955,0,0,0,0.011235955,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0.011235955,0,0,0,0,0,0.02247191,0,0,0,0.011235955,0,0,0.02247191,0,0,0,0.011235955,0,0,0,0.011235955,0.033707865,0,0,0,0.04494382,0,0,0.011235955,0,0.011235955,0,0,0,0,0,0,0.02247191,0,0,0.02247191,0.011235955,0.011235955,0,0,0,0,0,0,0.011235955,0,0,0,0,0.02247191,0,0,0,0.011235955,0,0.011235955,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.013605442,0.013605442,0.006802721,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0.047619048,0.006802721,0,0,0,0,0,0,0.006802721,0.006802721,0.006802721,0,0,0.013605442,0,0.013605442,0.013605442,0.006802721,0,0,0.081632653,0.006802721,0,0.013605442,0,0.013605442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013605442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0.006802721,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0.006802721,0,0,0,0.006802721,0.020408163,0,0,0,0,0.006802721,0,0,0,0,0.006802721,0,0,0,0.027210884,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0.006802721,0.006802721,0.006802721,0.006802721,0,0.006802721,0,0.006802721,0,0,0.006802721,0,0.013605442,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0.006802721,0,0.006802721,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0.006802721,0.040816327,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0.006802721,0.027210884,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0.006802721,0,0,0,0.020408163,0,0,0.006802721,0,0,0,0.006802721,0.034013605,0,0,0,0.020408163,0.047619048,0,0,0.006802721,0.047619048,0.006802721,0,0.006802721,0,0,0.040816327,0,0,0,0.006802721,0.040816327,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0.006802721,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006802721,0,0,0.006802721,0,0,0,0,0.006802721,0,0,0,1
0.007874016,0,0.007874016,0,0.007874016,0,0.007874016,0.015748031,0,0.007874016,0,0.015748031,0,0.031496063,0,0,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0.015748031,0.007874016,0.007874016,0,0.007874016,0,0,0,0,0,0,0.007874016,0,0.007874016,0.015748031,0,0,0,0.007874016,0,0,0.007874016,0.007874016,0,0.015748031,0,0.007874016,0,0,0,0,0.007874016,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0.007874016,0,0.007874016,0,0.007874016,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0.007874016,0,0,0,0.015748031,0.007874016,0,0,0,0,0.015748031,0.015748031,0,0,0.007874016,0,0,0,0,0,0,0.007874016,0,0,0,0.015748031,0.015748031,0,0,0,0.007874016,0,0,0.023622047,0,0,0,0.023622047,0,0,0.007874016,0,0.007874016,0,0.007874016,0,0.007874016,0,0,0,0.015748031,0,0,0.015748031,0.015748031,0,0,0.007874016,0,0,0.007874016,0,0,0,0,0.023622047,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0.015748031,0,0,0,0,0,0,0,0,0,0,0,0.015748031,0,0,0,0.007874016,0,0,0,0,0,0,0.023622047,0,0.015748031,0.007874016,0,0.015748031,0,0.023622047,0.007874016,0.007874016,0.015748031,0,0.015748031,0,0,0,0.007874016,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0,0.007874016,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0.015748031,0,0,0,0.007874016,0,0,0,0,0,0,0.007874016,0,0.007874016,0.007874016,0,0,0,0.007874016,0.007874016,0,0.007874016,0.007874016,0,0.007874016,0,0,0,0.007874016,0,0,0.023622047,0,0,0.015748031,0,0,0,0,0,0.007874016,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.003021148,0,0,0.003021148,0,0,0.003021148,0.018126888,0,0,0.003021148,0,0.003021148,0.003021148,0,0,0,0.003021148,0,0.003021148,0.003021148,0,0,0.009063444,0,0.003021148,0,0.009063444,0.003021148,0.003021148,0.003021148,0,0,0,0,0,0,0,0,0.003021148,0.009063444,0.006042296,0.006042296,0,0,0.009063444,0.003021148,0.018126888,0,0.003021148,0.003021148,0,0.003021148,0.003021148,0,0,0,0,0.003021148,0.006042296,0,0.003021148,0.003021148,0.003021148,0,0.006042296,0,0.006042296,0.003021148,0,0,0,0.003021148,0.003021148,0.003021148,0,0,0,0.006042296,0.003021148,0.003021148,0,0.003021148,0.009063444,0,0,0,0.006042296,0,0.009063444,0.006042296,0,0.003021148,0.009063444,0,0.003021148,0,0,0.003021148,0,0.006042296,0.003021148,0.003021148,0.003021148,0,0,0.006042296,0,0,0.012084592,0.006042296,0.003021148,0,0.006042296,0,0.003021148,0.003021148,0,0,0,0,0,0,0,0,0,0,0.003021148,0,0.009063444,0,0,0,0,0,0,0,0,0,0.003021148,0,0.003021148,0.006042296,0,0,0.006042296,0.003021148,0.003021148,0,0,0.01510574,0.003021148,0.003021148,0.012084592,0.003021148,0,0,0.003021148,0.003021148,0,0.003021148,0,0,0,0,0.006042296,0.003021148,0.012084592,0,0.003021148,0,0.003021148,0.003021148,0.003021148,0.006042296,0,0,0,0.003021148,0.012084592,0.01510574,0.009063444,0.009063444,0.003021148,0.006042296,0.003021148,0.012084592,0.006042296,0,0.003021148,0.01510574,0.012084592,0.003021148,0.024169184,0.018126888,0.003021148,0.003021148,0,0,0,0,0,0,0,0,0.003021148,0,0.003021148,0,0.003021148,0,0,0,0,0,0,0,0,0,0,0.003021148,0.003021148,0.006042296,0,0.003021148,0.003021148,0.003021148,0.01510574,0,0.009063444,0.003021148,0.006042296,0.006042296,0.003021148,0,0.006042296,0,0,0,0,0.006042296,0.006042296,0,0,0,0.006042296,0.006042296,0.006042296,0,0.009063444,0.009063444,0.009063444,0,0.003021148,0.006042296,0.003021148,0,0.003021148,0.006042296,0,0.003021148,0.003021148,0,0,0,0.009063444,0,0.009063444,0,0,0,0,0.006042296,0,0.003021148,0.003021148,0,0,0.003021148,0.003021148,0,0,0.003021148,0,0,0.003021148,0.003021148,0.012084592,0,0.003021148,0,0,0,0,0.003021148,0.003021148,0,0,0.006042296,0.003021148,0.006042296,0.003021148,0.012084592,0.012084592,0.003021148,0,0,0.01510574,0,0.003021148,0.003021148,0.003021148,0.003021148,0.009063444,0.006042296,0,0.003021148,0,0.006042296,0.003021148,0.003021148,0,0.006042296,0.012084592,0,0.003021148,0.003021148,0.003021148,0,0,0,0,0,0.006042296,0,0,0,0.003021148,0,0,0,0.003021148,0,0.003021148,0,0.003021148,0,0.003021148,0,0,0.006042296,0.003021148,0,0.006042296,0,0,0,0,0,0,0.003021148,0,0.003021148,0,0,0,0,0,0,0,0,0,0,0,0,0.003021148,0,0,0,0,0,0,0,0,0,0,0,0.012084592,0,0,0,0,0,0,0,0,0,0,1
0.048780488,0.010452962,0.006968641,0.003484321,0.003484321,0.003484321,0,0.013937282,0,0.006968641,0.003484321,0.006968641,0.024390244,0,0.003484321,0,0.020905923,0.013937282,0.003484321,0.003484321,0.006968641,0.003484321,0,0.006968641,0.003484321,0.010452962,0,0,0.010452962,0,0,0.003484321,0.006968641,0,0.003484321,0.010452962,0.017421603,0.003484321,0,0,0.010452962,0,0,0,0.006968641,0.003484321,0,0,0,0.006968641,0,0,0.003484321,0.003484321,0,0.003484321,0,0,0,0,0,0.003484321,0.003484321,0,0,0.003484321,0,0.003484321,0.003484321,0,0,0.003484321,0,0,0.003484321,0,0.003484321,0,0,0.003484321,0,0.003484321,0,0,0,0,0,0.003484321,0.003484321,0.003484321,0,0,0,0,0,0.006968641,0,0.006968641,0,0,0.010452962,0.003484321,0.006968641,0.003484321,0.003484321,0.013937282,0,0,0,0.003484321,0,0,0.003484321,0,0.003484321,0,0,0,0,0.003484321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003484321,0.006968641,0.003484321,0.006968641,0.003484321,0.003484321,0,0.003484321,0.003484321,0,0.003484321,0,0.003484321,0.003484321,0,0.003484321,0,0.006968641,0,0,0.010452962,0.003484321,0,0,0,0,0,0.003484321,0.003484321,0.003484321,0,0,0.003484321,0,0.006968641,0,0.006968641,0.003484321,0,0.003484321,0,0.003484321,0,0,0,0,0,0,0.003484321,0,0,0,0.003484321,0.003484321,0,0,0.003484321,0.003484321,0,0.006968641,0,0,0,0.003484321,0,0,0,0.003484321,0,0,0,0,0,0,0,0,0,0,0,0.003484321,0.006968641,0.006968641,0,0,0,0,0,0.003484321,0,0,0,0.003484321,0.003484321,0.003484321,0,0,0.003484321,0.003484321,0,0,0.020905923,0,0.003484321,0,0.003484321,0,0,0.006968641,0.003484321,0.003484321,0,0,0.003484321,0.003484321,0,0.003484321,0.006968641,0.003484321,0,0,0,0.003484321,0.003484321,0.003484321,0,0,0,0.003484321,0,0,0,0,0,0,0,0,0,0,0,0.003484321,0.003484321,0.006968641,0,0,0,0,0,0,0.003484321,0,0,0,0.003484321,0,0,0.003484321,0.003484321,0,0,0,0.010452962,0.010452962,0.003484321,0,0.003484321,0.006968641,0,0,0.003484321,0,0,0.006968641,0,0,0,0.003484321,0.006968641,0.003484321,0,0.003484321,0.024390244,0.013937282,0.003484321,0,0,0.003484321,0,0.003484321,0,0,0,0.003484321,0,0,0.003484321,0.020905923,0.052264808,0.010452962,0,0,0.017421603,0.003484321,0.003484321,0.003484321,0,0.006968641,0,0.003484321,0.003484321,0,0,0.006968641,0,0,0,0,0.010452962,0.003484321,0,0,0,0,0,0,0,0,0,0,0.003484321,0,0,0,0,0,0,0,0,0,0,0,0.003484321,0.006968641,0,0,0,0,0,0.003484321,0.003484321,0,0,0,0.003484321,0,0,0.006968641,0.003484321,0,0,0,1
0.056047198,0,0.008849558,0,0,0,0,0,0,0.01179941,0,0,0.005899705,0.002949853,0,0.014749263,0,0.01179941,0,0.005899705,0,0,0.005899705,0.002949853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002949853,0.005899705,0.002949853,0.005899705,0.002949853,0,0,0.002949853,0.002949853,0.005899705,0.002949853,0,0.005899705,0.002949853,0,0,0.002949853,0,0,0,0.002949853,0,0,0,0,0.005899705,0,0.002949853,0.002949853,0.002949853,0,0,0.005899705,0,0.002949853,0.005899705,0,0,0.002949853,0.002949853,0.002949853,0,0,0,0,0.002949853,0,0,0,0,0,0.005899705,0.002949853,0.002949853,0,0,0.002949853,0,0,0,0.002949853,0,0,0,0,0.008849558,0.005899705,0.002949853,0,0.002949853,0,0.005899705,0.005899705,0,0.002949853,0,0.005899705,0,0,0,0,0,0,0.002949853,0,0,0.002949853,0,0,0.005899705,0,0.002949853,0.002949853,0,0,0.008849558,0,0,0,0,0.005899705,0,0,0,0.002949853,0,0,0,0,0,0.002949853,0,0,0.008849558,0,0.005899705,0.008849558,0.002949853,0.002949853,0,0.002949853,0,0,0.002949853,0.002949853,0,0.002949853,0.002949853,0.005899705,0.005899705,0.002949853,0,0,0,0.005899705,0,0,0.002949853,0,0.002949853,0,0.002949853,0.008849558,0,0.002949853,0.002949853,0.002949853,0.005899705,0.002949853,0.005899705,0.002949853,0.01179941,0.002949853,0.005899705,0,0.008849558,0.002949853,0.002949853,0,0.002949853,0,0,0.002949853,0.005899705,0,0.002949853,0,0,0.002949853,0,0,0,0.002949853,0,0,0,0,0,0,0,0.002949853,0,0.005899705,0.002949853,0,0.01179941,0,0.002949853,0.002949853,0.01179941,0,0.005899705,0.002949853,0.005899705,0.005899705,0.01179941,0.002949853,0.002949853,0,0.002949853,0.005899705,0,0,0.002949853,0,0.002949853,0.005899705,0.002949853,0,0.002949853,0,0.01179941,0.005899705,0.002949853,0.002949853,0.014749263,0,0.005899705,0,0.002949853,0.002949853,0,0.002949853,0,0,0.002949853,0,0.005899705,0,0.002949853,0,0.005899705,0.002949853,0.005899705,0.008849558,0,0,0.002949853,0,0.002949853,0.002949853,0,0,0,0,0,0.005899705,0.005899705,0.008849558,0.002949853,0,0.005899705,0.008849558,0.002949853,0,0,0.002949853,0,0,0,0.01179941,0,0.002949853,0,0.002949853,0.002949853,0,0.002949853,0.002949853,0.005899705,0,0.01179941,0.01179941,0.002949853,0.008849558,0.03539823,0.017699115,0.01179941,0,0,0,0,0.002949853,0.005899705,0.002949853,0,0,0,0.002949853,0,0.002949853,0.008849558,0,0,0.005899705,0.017699115,0.002949853,0,0,0.002949853,0.01179941,0,0,0.002949853,0.002949853,0,0,0.002949853,0.002949853,0.008849558,0,0.002949853,0.002949853,0,0,0.005899705,0.002949853,0.002949853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002949853,0.002949853,0,0,0,0,0.002949853,0,0.002949853,0.002949853,0,0,0,0,0.002949853,0,0,0.002949853,0,0.002949853,0,0,0.005899705,0.002949853,0,0,1
0,0.02962963,0,0,0,0,0,0,0.007407407,0.007407407,0,0,0,0,0,0,0.007407407,0.02962963,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0.007407407,0.007407407,0.014814815,0,0,0.007407407,0.059259259,0.02962963,0,0.022222222,0,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0,0.014814815,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0.014814815,0,0,0,0,0,0.007407407,0,0,0,0.014814815,0,0,0,0,0,0.007407407,0,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0,0,0.007407407,0.007407407,0,0,0,0,0.02962963,0.014814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0.007407407,0.007407407,0,0,0,0,0,0.014814815,0,0.051851852,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.037037037,0,0,0,0,0,0,0.007407407,0.007407407,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0.007407407,0,0,0,0,0,0,0,0,0.007407407,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0.007407407,0,0,0,0,0,0,0,0,0,0,0.007407407,0.037037037,0.007407407,0,0,0.014814815,0.022222222,0.007407407,0,0,0.02962963,0,0,0.014814815,0,0,0.02962963,0,0,0.007407407,0,0.014814815,0.007407407,0,0,0,0.007407407,0,0,0,0,0,0,0,0.007407407,0,0.022222222,0,0,0.007407407,0,0.02962963,0.014814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0.007407407,0,0,0,0,0.014814815,0,0,0,0,0,0,0,0,0,0,0.007407407,1
